search_item,search_lat,search_lon,URL,url_lat,url_lon,distance_km,within_7km,Name,Address,Website,,Phone,Store_Type,Operating_Status,Operating_Hours,Rating,Permanently_Closed,Latitude,Longitude
"IELTS Coaching or Tuition Institutes in Jangpura, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Kapoor+Coaching+Academy+since+1951+%28COACHING+CENTER+IN+LAJPAT+NAGAR+in+NEW+DELHI%29/data=!4m7!3m6!1s0x390ce2532c5125bd:0x5abde7b55016b1a1!8m2!3d28.5715035!4d77.2402758!16s%2Fg%2F1pp2tyb15!19sChIJvSVRLFPiDDkRobEWULXnvVo?authuser=0&hl=en&rclk=1,28.5715035,77.2402758,3.56,YES,Kapoor Coaching Academy since 1951 (COACHING CENTER IN LAJPAT NAGAR in NEW DELHI),"C-147, Lower Ground Floor, Dr Deen Dyal Verma Marg, Block C, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024",https://www.ostello.co.in/institute/kapoor-coaching-academy,9811697287,9811697287,Coaching Center,Open,Opens 10 am,4.7,No,28.5715035,77.2402758
"IELTS Coaching or Tuition Institutes in Jangpura, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Lite+English+School+%7C+best+English+speaking+%2F+learning+institute+in+Delhi+%7C+Public+Speaking+Institute/data=!4m7!3m6!1s0x390ce2525eae298b:0xcce79692bb5e6838!8m2!3d28.5823589!4d77.2476483!16s%2Fg%2F11sgzwgmc2!19sChIJiymuXlLiDDkROGheu5KW58w?authuser=0&hl=en&rclk=1,28.5823589,77.2476483,4.8,YES,Lite English School | best English speaking / learning institute in Delhi | Public Speaking Institute,"31, GF, Masjid Rd, Jangpura, Bhogal, New Delhi, Delhi 110014",https://liteenglishschool.com/,9319171189,9319171189,English language school,Open,Opens 8 am,4.5,No,28.5823589,77.2476483
"IELTS Coaching or Tuition Institutes in Jangpura, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Meritorious+Academy+Pvt.+Ltd./data=!4m7!3m6!1s0x390ce3073f1338e3:0x77384f9a97c7a33c!8m2!3d28.5824356!4d77.2480967!16s%2Fg%2F11bw1xzsg6!19sChIJ4zgTPwfjDDkRPKPHl5pPOHc?authuser=0&hl=en&rclk=1,28.5824356,77.2480967,4.84,YES,Meritorious Academy Pvt. Ltd.,"44A, Central Rd, opposite Janta Bakery, Jangpura, Samman Bazar, Bhogal, Jangpura, New Delhi, Delhi 110014",https://www.ostello.co.in/institute/meritorious-academy,9899019450,9899019450,Coaching Center,Open,Opens 9 am,4.7,No,28.5824356,77.2480967
"IELTS Coaching or Tuition Institutes in Jangpura, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/TeachersPride/data=!4m7!3m6!1s0x390ce32b1f9ae25b:0xc3eff1543efe9694!8m2!3d28.5838482!4d77.248442!16s%2Fg%2F11h2qn05dv!19sChIJW-KaHyvjDDkRlJb-PlTx78M?authuser=0&hl=en&rclk=1,28.5838482,77.248442,4.96,YES,TeachersPride,"18, Bhogal Rd, Bhogal, New Delhi, Delhi 110014",https://teacherspride.live/,1140740835,1140740835,Educational institution,Open,Not Found,4.9,No,28.5838482,77.248442
"IELTS Coaching or Tuition Institutes in Jangpura, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Ultimate+Study+Centre/data=!4m7!3m6!1s0x390ce33a4012fc49:0xc07b7d31d6539416!8m2!3d28.5832088!4d77.2466894!16s%2Fg%2F11nx66zs0f!19sChIJSfwSQDrjDDkRFpRT1jF9e8A?authuser=0&hl=en&rclk=1,28.5832088,77.2466894,4.78,YES,Ultimate Study Centre,"8/2, 8, Masjid Rd, Jangpura, Bhogal, South, New Delhi, Delhi 110014",Not Found,9716916937,9716916937,Coaching Center,Open,Opens 12 pm,4.6,No,28.5832088,77.2466894
"IELTS Coaching or Tuition Institutes in Kidwai Nagar, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Tenex+Tutorials/data=!4m7!3m6!1s0x390ce286c65ae1bd:0x81b17ca1ed32114d!8m2!3d28.572903!4d77.2113!16s%2Fg%2F11dxcrpb9z!19sChIJveFaxobiDDkRTREy7aF8sYE?authuser=0&hl=en&rclk=1,28.572903,77.2113,1.75,YES,Tenex Tutorials,"Block D, East Kidwai Nagar, Kidwai Nagar, New Delhi, Delhi 110023",https://www.tenextutorials.com/,9811363863,9811363863,Educational institution,Open,Opens 9 am,4.9,No,28.572903,77.2113
"IELTS Coaching or Tuition Institutes in Lajpat Nagar, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Ekam+Academy+For+IELTS+and+SAT.%28We+help+Students+to+get+admission+in+the+best+Universities+around+the+Globe%29/data=!4m7!3m6!1s0x390ce3ee92d21553:0xdc329aa9abeceb9d!8m2!3d28.5786088!4d77.2446584!16s%2Fg%2F11w4m58xcg!19sChIJUxXSku7jDDkRnevsq6maMtw?authuser=0&hl=en&rclk=1,28.5786088,77.2446584,4.33,YES,Ekam Academy For IELTS and SAT.(We help Students to get admission in the best Universities around the Globe),"House no 56, Ground floor, near jalvihar terminal, Block I, part 1, Lajpat Nagar, New Delhi, Delhi 110024",Not Found,8826614334,8826614334,Education center,Open,Opens 9 am,5,No,28.5786088,77.2446584
"IELTS Coaching or Tuition Institutes in Lajpat Nagar, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Infinite+School+of+Learning/data=!4m7!3m6!1s0x390ce3acf881b789:0x292a4b219eaa99c5!8m2!3d28.571878!4d77.243383!16s%2Fg%2F11bysjpcfg!19sChIJibeB-KzjDDkRxZmqniFLKik?authuser=0&hl=en&rclk=1,28.571878,77.243383,3.86,YES,Infinite School of Learning,"Lower Ground Floor, G-29, Block G, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024",Not Found,9891023556,9891023556,Coaching Center,Open,Opens 9 am,4.7,No,28.571878,77.243383
"IELTS Coaching or Tuition Institutes in Lajpat Nagar, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Litera+Centre/data=!4m7!3m6!1s0x390ce3e7e2d2d0d3:0xec391d428c4e8eba!8m2!3d28.5672827!4d77.246982!16s%2Fg%2F11pd2_wkq5!19sChIJ09DS4ufjDDkRuo5OjEIdOew?authuser=0&hl=en&rclk=1,28.5672827,77.246982,4.01,YES,Litera Centre,"Third Floor, O-16, Block O, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024",https://www.literacentre.com/,9871160718,9871160718,Education center,Open,Not Found,4.3,No,28.5672827,77.246982
"IELTS Coaching or Tuition Institutes in Lajpat Nagar, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/PINNACLE+ACADEMY+%28CBSE%2FNEET%2FIIT+JEE%2FISC%29/data=!4m7!3m6!1s0x390ce3c7914f7c4b:0x2141381edb0ea737!8m2!3d28.560961!4d77.246115!16s%2Fg%2F1pp2tv_cr!19sChIJS3xPkcfjDDkRN6cO2x44QSE?authuser=0&hl=en&rclk=1,28.560961,77.246115,3.8,YES,PINNACLE ACADEMY (CBSE/NEET/IIT JEE/ISC),"C-118, C- Block, Dayanand Colony, Lajpat Nagar, New Delhi, Delhi 110024",https://www.pinnacleacademy.in/,9891060540,9891060540,Education center,Open,Opens 9 am,4.7,No,28.560961,77.246115
"IELTS Coaching or Tuition Institutes in Malviya Nagar, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/Achievers+Academy/data=!4m7!3m6!1s0x390ce383a9c70737:0xa58f1e4eadb60700!8m2!3d28.5347667!4d77.2145584!16s%2Fg%2F11yct8kqbn!19sChIJNwfHqYPjDDkRAAe2rU4ej6U?authuser=0&hl=en&rclk=1,28.5347667,77.2145584,2.62,YES,Achievers Academy,"Lower Ground Floor, 90/48A, Hospital Marg, near Akash, adjacent to Aakash Hospital, Malviya Nagar, New Delhi, Delhi 110017",Not Found,7867863300,7867863300,Education center,Open,Opens 8 am,4.9,No,28.5347667,77.2145584
"IELTS Coaching or Tuition Institutes in Malviya Nagar, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/American+institute+of+english+language+Pvt+Ltd/data=!4m7!3m6!1s0x390ce345fa6bf4c7:0x60fee369f4f7c2dd!8m2!3d28.5373325!4d77.2102134!16s%2Fg%2F11mqwkb0_8!19sChIJx_Rr-kXjDDkR3cL39Gnj_mA?authuser=0&hl=en&rclk=1,28.5373325,77.2102134,2.26,YES,American institute of english language Pvt Ltd,"first floor, bus stand malviya, 4A, opposite Radhika export, near Sri Aurobindo Lane, Malviya Nagar, New Delhi, Delhi 110017",http://www.americaninstitutedelhi.in/,9250723413,9250723413,Language school,Open,Opens 7:30 am,4.9,No,28.5373325,77.2102134
"IELTS Coaching or Tuition Institutes in Moti Bagh, Delhi",28.5575086,77.2074357,https://www.google.com/maps/place/RSG+Classes/data=!4m7!3m6!1s0x390d1d915a42161f:0x48801ade4b9a13e9!8m2!3d28.5879999!4d77.1682886!16s%2Fg%2F11fb0s24j1!19sChIJHxZCWpEdDTkR6ROaS94agEg?authuser=0&hl=en&rclk=1,28.5879999,77.1682886,5.11,YES,RSG Classes,"63, opp. Venkateshwara College Delhi, Moti Bagh II, Satya Niketan, South Moti Bagh, New Delhi, Delhi 110021",http://rsgclasses.com/,9810148860,9810148860,Coaching Center,Open,Opens 8 am,4.9,No,28.5879999,77.1682886
