search_item,search_lat,search_lon,url,url_lat,url_lon,distance_km,within_7km
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Study+Smart+-+Study+Abroad+Consultancy+%26+Classroom+IELTS+Coaching+in+Delhi/data=!4m7!3m6!1s0x390ce25da9f07291:0xd2983a4bc399f4b9!8m2!3d28.534164!4d77.242784!16s%2Fg%2F1ptz53z8t!19sChIJkXLwqV3iDDkRufSZw0s6mNI?authuser=0&hl=en&rclk=1,28.534164,77.242784,7.3,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Essence+Point%7CIELTS%7CPTE%7CGERMAN%7CCoaching+Classes+in+Laxminagar/data=!4m7!3m6!1s0x390cfd0dc6fe18ad:0x8f5a6d2e02e33538!8m2!3d28.6345999!4d77.2843631!16s%2Fg%2F11gk10t8nn!19sChIJrRj-xg39DDkRODXjAi5tWo8?authuser=0&hl=en&rclk=1,28.6345999,77.2843631,6.96,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Ace+With+Ielts/data=!4m7!3m6!1s0x390ce3cc77ebffff:0xb17dc5aa9b8f14ac!8m2!3d28.5513184!4d77.2441237!16s%2Fg%2F11s78cwqqt!19sChIJ___rd8zjDDkRrBSPm6rFfbE?authuser=0&hl=en&rclk=1,28.5513184,77.2441237,5.49,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Emjay+Coaching/data=!4m7!3m6!1s0x390cfd67c78d795d:0x6ae9e6e49594599d!8m2!3d28.6471876!4d77.2046105!16s%2Fg%2F11gdkwvyr0!19sChIJXXmNx2f9DDkRnVmUleTm6Wo?authuser=0&hl=en&rclk=1,28.6471876,77.2046105,5.85,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Intensive+Institute/data=!4m7!3m6!1s0x390ce5d819660d61:0xca31098e32f884dc!8m2!3d28.5494681!4d77.2975746!16s%2Fg%2F11pds_g_q1!19sChIJYQ1mGdjlDDkR3IT4Mo4JMco?authuser=0&hl=en&rclk=1,28.5494681,77.2975746,8.82,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,"https://www.google.com/maps/place/Oracle+International+Language+Institute+-+Best+Ielts,+English,French,German,Spanish,Arabic,Chinese,+Korean+Classes+in+Delhi/data=!4m7!3m6!1s0x390cfd49ce5d563b:0x76933fe29809ad22!8m2!3d28.6329264!4d77.2222289!16s%2Fg%2F11fyz99r40!19sChIJO1Zdzkn9DDkRIq0JmOI_k3Y?authuser=0&hl=en&rclk=1",28.6329264,77.2222289,3.88,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/ENGLITUTE/data=!4m7!3m6!1s0x390d038c264e113b:0x2472f3fe3868d252!8m2!3d28.6450409!4d77.1704546!16s%2Fg%2F11kq286zpw!19sChIJOxFOJowDDTkRUtJoOP7zciQ?authuser=0&hl=en&rclk=1,28.6450409,77.1704546,7.54,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,"https://www.google.com/maps/place/Texas+Review+-+IELTS,+GMAT,+SAT,+TOEFL,+GRE+Coaching+Centre+in+South+Delhi+%7C+Study+Abroad+In+USA,+UK,+GERMANY/data=!4m7!3m6!1s0x390ce38a13f7e30f:0xdfdf17e88b58d480!8m2!3d28.5695721!4d77.2173577!16s%2Fg%2F11vxh5yr9l!19sChIJD-P3E4rjDDkRgNRYi-gX398?authuser=0&hl=en&rclk=1",28.5695721,77.2173577,3.3,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Zenit+Excelencia/data=!4m7!3m6!1s0x390d190d8c15ea3f:0x58342b427226f037!8m2!3d28.6277705!4d77.2217526!16s%2Fg%2F11h89djz8c!19sChIJP-oVjA0ZDTkRN_AmckIrNFg?authuser=0&hl=en&rclk=1,28.6277705,77.2217526,3.32,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,"https://www.google.com/maps/place/Jamboree+Education+:-+New+Friends+Colony+Center,+Delhi/data=!4m7!3m6!1s0x390ce34e43f02297:0x983278db8dbfb795!8m2!3d28.5716165!4d77.2664424!16s%2Fg%2F1vnrjd86!19sChIJlyLwQ07jDDkRlbe_jdt4Mpg?authuser=0&hl=en&rclk=1",28.5716165,77.2664424,4.91,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/CEA/data=!4m7!3m6!1s0x390cfd4c6cf612f1:0xb854abcdc8075c55!8m2!3d28.6315748!4d77.2795649!16s%2Fg%2F11g1lrs0zl!19sChIJ8RL2bEz9DDkRVVwHyM2rVLg?authuser=0&hl=en&rclk=1,28.6315748,77.2795649,6.39,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/THE+INSTITUTE+OF+STANDARD+BRITISH+ENGLISH/data=!4m7!3m6!1s0x390d1d60fbd6af0b:0x4a74f27667b16ae!8m2!3d28.5559878!4d77.2413064!16s%2Fg%2F11qslx58y7!19sChIJC6_W-2AdDTkRrhZ7ZidPpwQ?authuser=0&hl=en&rclk=1,28.5559878,77.2413064,4.92,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/The+Lingo+Studio+%28+Online+%29/data=!4m7!3m6!1s0x390d04afe63f969b:0x3c91673d04ef0eb5!8m2!3d28.6437998!4d77.0932314!16s%2Fg%2F11f15db_3v!19sChIJm5Y_5q8EDTkRtQ7vBD1nkTw?authuser=0&hl=en&rclk=1,4.0,77.0932314,2735.23,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Official+IELTS+Test+Centre+Delhi+%28Nehru+Place%29+%7C+IELTS+IDP+India/data=!4m7!3m6!1s0x390ce377f131a9ef:0x4f9a7b8894771947!8m2!3d28.550713!4d77.2504217!16s%2Fg%2F11g4c7517z!19sChIJ76kx8XfjDDkRRxl3lIh7mk8?authuser=0&hl=en&rclk=1,28.550713,77.2504217,5.78,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Cambridge+English+Academy+%28+CEA+%29+India+Pvt.Ltd/data=!4m7!3m6!1s0x390cfcaef98d7baf:0xab9e79af8102fc2d!8m2!3d28.6322406!4d77.2800809!16s%2Fg%2F1vj5ylp4!19sChIJr3uN-a78DDkRLfwCga95nqs?authuser=0&hl=en&rclk=1,28.6322406,77.2800809,6.47,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/American+Institute+of+English+Language+Pvt.+Ltd./data=!4m7!3m6!1s0x390ce25eaf9c7ddb:0x8adf033e690d6828!8m2!3d28.5700013!4d77.2198247!16s%2Fg%2F12h_csggs!19sChIJ232cr17iDDkRKGgNaT4D34o?authuser=0&hl=en&rclk=1,28.5700013,77.2198247,3.2,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/IELTS+Coaching+in+MalviyaNagar/data=!4m7!3m6!1s0x390ce21956efccb7:0x5ad5ccce73bdf016!8m2!3d28.5319305!4d77.2081082!16s%2Fg%2F11gdgx6zk6!19sChIJt8zvVhniDDkRFvC9c87M1Vo?authuser=0&hl=en&rclk=1,28.5319305,77.2081082,7.58,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/British+Institute/data=!4m7!3m6!1s0x390ce474fe96a865:0xb36222c894b36b14!8m2!3d28.5657642!4d77.2879694!16s%2Fg%2F11b7k2_ncg!19sChIJZaiW_nTkDDkRFGuzlMgiYrM?authuser=0&hl=en&rclk=1,28.5657642,77.2879694,7.02,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/LearnningTree/data=!4m7!3m6!1s0x390ce28d71e8e48b:0x8b81380010fe6526!8m2!3d28.5836117!4d77.2176058!16s%2Fg%2F11p0w8fq15!19sChIJi-TocY3iDDkRJmX-EAA4gYs?authuser=0&hl=en&rclk=1,28.5836117,77.2176058,1.83,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/EDUMATE+STUDY+GROUP+-+Tuitions+for+classes+1-12+%7C+CBSE+%7C+ICSE+%7C+All+subjects+%7C+English+%7C+IELTS%2FTOEFL+%7C+B.Com%2FCA%2FCS%2FCMA/data=!4m7!3m6!1s0x390ce390e49b8843:0x70ddd6a4b30b0c98!8m2!3d28.5588025!4d77.227707!16s%2Fg%2F11fhvqk35_!19sChIJQ4ib5JDjDDkRmAwLs6TW3XA?authuser=0&hl=en&rclk=1,28.5588025,77.227707,4.38,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Essence+point+%7C+Best+IELTS+%7CPTE+%7COET%7CCELPIP%7CSpoken+English+coaching+in+Noida+15/data=!4m7!3m6!1s0x390ce45ea620b9c3:0x37647fcdb368ecc3!8m2!3d28.5822399!4d77.3130351!16s%2Fg%2F11c1cvw_8f!19sChIJw7kgpl7kDDkRw-xos81_ZDc?authuser=0&hl=en&rclk=1,28.5822399,77.3130351,8.65,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/inlingua+South+Extension/data=!4m7!3m6!1s0x390ce1f3003c5337:0x56f6a40813c2978b!8m2!3d28.568808!4d77.223536!16s%2Fg%2F1w110kt1!19sChIJN1M8APPhDDkRi5fCEwik9lY?authuser=0&hl=en&rclk=1,28.568808,77.223536,3.28,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Pragati+The+N+Power/data=!4m7!3m6!1s0x390cfd49be91ad31:0xe4a114673bd093bb!8m2!3d28.6327467!4d77.2220593!16s%2Fg%2F11b6_dc15j!19sChIJMa2Rvkn9DDkRu5PQO2cUoeQ?authuser=0&hl=en&rclk=1,28.6327467,77.2220593,3.86,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/IELTS+Coaching/data=!4m7!3m6!1s0x390ce3150ae52a5b:0xf21867b6d6b620de!8m2!3d28.5692956!4d77.2440347!16s%2Fg%2F11n0b98c1y!19sChIJWyrlChXjDDkR3iC21rZnGPI?authuser=0&hl=en&rclk=1,28.5692956,77.2440347,3.65,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Lingua+Franca:+IELTS+and+spoken+English+center/data=!4m7!3m6!1s0x390ce3533cd65341:0xab772d77aba8ecd!8m2!3d28.630096!4d77.2775322!16s%2Fg%2F11dx8qj1rp!19sChIJQVPWPFPjDDkRzY66etdytwo?authuser=0&hl=en&rclk=1,28.630096,77.2775322,6.13,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Linguistic+Academy/data=!4m7!3m6!1s0x390d1d9615d3c441:0x7cef5b06df43ed48!8m2!3d28.5571776!4d77.1724888!16s%2Fg%2F1ptxpqb2l!19sChIJQcTTFZYdDTkRSO1D3wZb73w?authuser=0&hl=en&rclk=1,28.5571776,77.1724888,6.96,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Britfort+Academy-+Best+IELTS%2FOET%2FPTE%2FTOEFL%2FSpoken+English+Coaching+in+Delhi+%7C+OET+%26+IELTS+Online+Training+in+New+Delhi/data=!4m7!3m6!1s0x390d0561ea5711c1:0x402fc06a66471abb!8m2!3d28.6306151!4d77.2776023!16s%2Fg%2F11lgxn45qh!19sChIJwRFX6mEFDTkRuxpHZmrAL0A?authuser=0&hl=en&rclk=1,28.6306151,77.2776023,6.17,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Simpli+English-+Online+English+Speaking+Course+Delhi/data=!4m7!3m6!1s0x390d036b27c35a9f:0x51fb7834ec0e0b68!8m2!3d28.6563798!4d77.1665405!16s%2Fg%2F11mvxbsbc8!19sChIJn1rDJ2sDDTkRaAsO7DR4-1E?authuser=0&hl=en&rclk=1,28.6563798,77.1665405,8.71,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/IELTS%2FPTE+CLASSES+BY+Megha+kapoor/data=!4m7!3m6!1s0x390ce549e8795c8f:0x4955bbc1cf73f276!8m2!3d28.5873935!4d77.2291652!16s%2Fg%2F11g1dxp96n!19sChIJj1x56EnlDDkRdvJzz8G7VUk?authuser=0&hl=en&rclk=1,28.5873935,77.2291652,1.23,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/ILSC+New+Delhi/data=!4m7!3m6!1s0x390ce21cda60f7c3:0x3357b0913de308dc!8m2!3d28.5736871!4d77.2283518!16s%2Fg%2F11gzzq6c8!19sChIJw_dg2hziDDkR3AjjPZGwVzM?authuser=0&hl=en&rclk=1,28.5736871,77.2283518,2.73,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/British+Council/data=!4m7!3m6!1s0x390cfd337dcfbf97:0x85ce45e0a4f972e6!8m2!3d28.6271013!4d77.2225856!16s%2Fg%2F1td5pnk8!19sChIJl7_PfTP9DDkR5nL5pOBFzoU?authuser=0&hl=en&rclk=1,28.6271013,77.2225856,3.23,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/BRITISH+EXPRESS+%7C+IELTS+%7C+Spoken+English%7C+French%7C+German%7C/data=!4m7!3m6!1s0x390cfcacdfda3531:0xdd42c739eebac01c!8m2!3d28.6304124!4d77.2778267!16s%2Fg%2F11b6b55kpt!19sChIJMTXa36z8DDkRHMC67jnHQt0?authuser=0&hl=en&rclk=1,28.6304124,77.2778267,6.17,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Dawn+English+Academy/data=!4m7!3m6!1s0x390ce2532cfcde4b:0x678e15ae7b62ce03!8m2!3d28.5708199!4d77.2408441!16s%2Fg%2F11c3_5b5fw!19sChIJS978LFPiDDkRA85ie64Vjmc?authuser=0&hl=en&rclk=1,28.5708199,77.2408441,3.36,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Inka+Language+Park/data=!4m7!3m6!1s0x390d1d88da76920b:0xecad8965e6d2bb1!8m2!3d28.5571776!4d77.1724888!16s%2Fg%2F11tc7h1wbk!19sChIJC5J22ogdDTkRsSttXpbYyg4?authuser=0&hl=en&rclk=1,28.5571776,77.1724888,6.96,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Walia%27s+Academy+LLP/data=!4m7!3m6!1s0x390cfb446e002e15:0x9253687619d20302!8m2!3d28.6473286!4d77.3031246!16s%2Fg%2F124ss53mn!19sChIJFS4AbkT7DDkRAgPSGXZoU5I?authuser=0&hl=en&rclk=1,28.6473286,77.3031246,9.27,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/BISL/data=!4m7!3m6!1s0x390cfd9607224661:0x48fb402172b9db40!8m2!3d28.6319406!4d77.2792587!16s%2Fg%2F11gjt5n1ll!19sChIJYUYiB5b9DDkRQNu5ciFA-0g?authuser=0&hl=en&rclk=1,28.6319406,77.2792587,6.38,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/VERBAL+HUB/data=!4m7!3m6!1s0x390ce48559aaaaab:0x71023d2eae50dae5!8m2!3d28.5956835!4d77.2978437!16s%2Fg%2F11t7r67r4p!19sChIJq6qqWYXkDDkR5dpQri49AnE?authuser=0&hl=en&rclk=1,2.0,77.2978437,2957.59,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/British+Academy+School+of+English+Language/data=!4m7!3m6!1s0x390ce3de15001efb:0x43229935afb30612!8m2!3d28.5401247!4d77.2619842!16s%2Fg%2F1pp2ts40p!19sChIJ-x4AFd7jDDkREgazrzWZIkM?authuser=0&hl=en&rclk=1,28.5401247,77.2619842,7.34,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/MJ+Academy/data=!4m7!3m6!1s0x390ce3b6e5218df9:0x837c759423c631f5!8m2!3d28.5424691!4d77.2035506!16s%2Fg%2F12qgxpbvf!19sChIJ-Y0h5bbjDDkR9THGI5R1fIM?authuser=0&hl=en&rclk=1,28.5424691,77.2035506,6.58,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/The+Oxford+Academy+-+English+Speaking+Course+in+English+Tuition+Classes+I+English+Institute/data=!4m7!3m6!1s0x390cfd611977c36f:0xa73b951708d7b95d!8m2!3d28.6480201!4d77.1985613!16s%2Fg%2F11bzrfrjyx!19sChIJb8N3GWH9DDkRXbnXCBeVO6c?authuser=0&hl=en&rclk=1,28.6480201,77.1985613,6.17,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/ENGLISH+CASTLE/data=!4m7!3m6!1s0x390ce55130b3e305:0x1c8f3d6443a515e9!8m2!3d28.5439357!4d77.3028296!16s%2Fg%2F11g4kzyv15!19sChIJBeOzMFHlDDkR6RWlQ2Q9jxw?authuser=0&hl=en&rclk=1,6443.0,77.3028296,7294.19,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/iB+Language+Classes+%7C+A+premier+Institute+for+Foreign+Languages/data=!4m7!3m6!1s0x390ce4054fa653d3:0x4536ba754c2e6b8!8m2!3d28.5501072!4d77.2981966!16s%2Fg%2F11cjx0hj19!19sChIJ01OmTwXkDDkRuObCVKdrUwQ?authuser=0&hl=en&rclk=1,3.0,77.2981966,2846.4,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/BRITISH+LANGUAGE+INSTITUTE+%7C+IELTS+%7C+English+Speaking+Course+in+Laxmi+Nagar/data=!4m7!3m6!1s0x390cfdf496ee77e3:0xb11a686922aa3cba!8m2!3d28.6319649!4d77.2798735!16s%2Fg%2F11j1c_gr1c!19sChIJ43fulvT9DDkRujyqImloGrE?authuser=0&hl=en&rclk=1,28.6319649,77.2798735,6.43,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Edwise+International/data=!4m7!3m6!1s0x390d1d841aaaaaab:0xc15ca7fcaa3ec424!8m2!3d28.5688728!4d77.2233444!16s%2Fg%2F1v8ky_gf!19sChIJq6qqGoQdDTkRJMQ-qvynXME?authuser=0&hl=en&rclk=1,28.5688728,77.2233444,3.27,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Best+English+Speaking+Classes+Delhi%2F+IELTS%2F+TOEFL+Institute-+WizMantra+Spoken+Online/data=!4m7!3m6!1s0x390d02853aaaaaab:0xfb302382a92b9480!8m2!3d28.6553925!4d77.1852162!16s%2Fg%2F11f553zg25!19sChIJq6qqOoUCDTkRgJQrqYIjMPs?authuser=0&hl=en&rclk=1,28.6553925,77.1852162,7.52,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/EDUGENIUS+ACADEMY/data=!4m7!3m6!1s0x390d1dd810a55bf7:0xd2a89f300c43175d!8m2!3d28.556302!4d77.174803!16s%2Fg%2F11h0zmqkdm!19sChIJ91ulENgdDTkRXRdDDDCfqNI?authuser=0&hl=en&rclk=1,28.556302,77.174803,6.86,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Howard+International+%28Institute+Of+World+Class+English+Speaking%29/data=!4m7!3m6!1s0x390ce3af85503d83:0xa92ca891663c7ecb!8m2!3d28.5670429!4d77.288406!16s%2Fg%2F11g0hm1fwq!19sChIJgz1Qha_jDDkRy348ZpGoLKk?authuser=0&hl=en&rclk=1,83.0,77.288406,6049.2,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/G.S+English+Academy+Munirka/data=!4m7!3m6!1s0x390d1dd6f8464f09:0x1bec1f2d584d8867!8m2!3d28.5576815!4d77.1725552!16s%2Fg%2F11vlbg01r9!19sChIJCU9G-NYdDTkRZ4hNWC0f7Bs?authuser=0&hl=en&rclk=1,28.5576815,8867.0,12892.5,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Max+Mueller+Institute/data=!4m7!3m6!1s0x390ce3adbfd78d2f:0xf776d7790bd8d3e2!8m2!3d28.5510253!4d77.2049331!16s%2Fg%2F11gk8wp9cn!19sChIJL43Xv63jDDkR4tPYC3nXdvc?authuser=0&hl=en&rclk=1,28.5510253,77.2049331,5.65,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Brilliant+Academy+of+Learning/data=!4m7!3m6!1s0x390cfd9f87e0ff1d:0xb0928986302f80a!8m2!3d28.6304596!4d77.2777997!16s%2Fg%2F11q3680v9c!19sChIJHf_gh5_9DDkRCvgCY5goCQs?authuser=0&hl=en&rclk=1,28.6304596,77.2777997,6.17,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/EnglishZone/data=!4m7!3m6!1s0x390cfb510dc7a479:0x15b843316746706d!8m2!3d28.6337192!4d77.2895448!16s%2Fg%2F11dxc0f9dp!19sChIJeaTHDVH7DDkRbXBGZzFDuBU?authuser=0&hl=en&rclk=1,28.6337192,77.2895448,7.33,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Edwizard/data=!4m7!3m6!1s0x390ce2776861db25:0x7446fb60d5d767d5!8m2!3d28.5585219!4d77.2043582!16s%2Fg%2F11cmyl3dtr!19sChIJJdthaHfiDDkR1WfX1WD7RnQ?authuser=0&hl=en&rclk=1,28.5585219,77.2043582,4.91,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Sahar+Institute/data=!4m7!3m6!1s0x390ce4767cc49ec7:0x6f0027983ea9cf72!8m2!3d28.5650134!4d77.2863246!16s%2Fg%2F11gzshkz_!19sChIJx57EfHbkDDkRcs-pPpgnAG8?authuser=0&hl=en&rclk=1,28.5650134,77.2863246,6.92,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,"https://www.google.com/maps/place/Happiness+Institute+of+English+Speaking,+Public+Speaking+and+Personality+Development/data=!4m7!3m6!1s0x390cfd1088c36957:0x2d51e1bb39041552!8m2!3d28.631136!4d77.2779408!16s%2Fg%2F11pr32qntc!19sChIJV2nDiBD9DDkRUhUEObvhUS0?authuser=0&hl=en&rclk=1",28.631136,77.2779408,6.23,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/British+Study+Mart/data=!4m7!3m6!1s0x390d049fdba55579:0xb3d0d2c661c6d73a!8m2!3d28.6372269!4d77.0999768!16s%2Fg%2F11b8t787rc!19sChIJeVWl258EDTkROtfGYcbS0LM?authuser=0&hl=en&rclk=1,0.0,77.0999768,3180.0,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/English+Language+Experts+%28ELE+VISA+SERVICES%29+%28IELTS+AND+SPOKEN+ENGLISH%29/data=!4m7!3m6!1s0x390cfb284e2a081d:0x6e53e4dc7dd51dda!8m2!3d28.6531893!4d77.2822116!16s%2Fg%2F11rz4qvx_5!19sChIJHQgqTij7DDkR2h3VfdzkU24?authuser=0&hl=en&rclk=1,28.6531893,77.2822116,8.19,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Dynamic+English+Academy/data=!4m7!3m6!1s0x390ce38eea4952e5:0x58f459fb9679709c!8m2!3d28.5657275!4d77.2850854!16s%2Fg%2F12hqhwplz!19sChIJ5VJJ6o7jDDkRnHB5lvtZ9Fg?authuser=0&hl=en&rclk=1,28.5657275,77.2850854,6.78,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Interactive+Language+Classes+%7C+Best+Language+Institute+%7C+Uzbek+%7C+Russian+%7C+Spanish+%7C+French+%7C+English+%7C+Arabic/data=!4m7!3m6!1s0x390ce5e1156073cf:0xfd1985feda44509!8m2!3d28.5485526!4d77.3024063!16s%2Fg%2F11mtfdztvl!19sChIJz3NgFeHlDDkRCUWk7V-Y0Q8?authuser=0&hl=en&rclk=1,28.5485526,77.3024063,9.25,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Tutoriam/data=!4m7!3m6!1s0x390cfdf89e807ceb:0xa5020dfa042552d5!8m2!3d28.6543103!4d77.2011148!16s%2Fg%2F11ybkc6mdm!19sChIJ63yAnvj9DDkR1VIlBPoNAqU?authuser=0&hl=en&rclk=1,28.6543103,77.2011148,6.71,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Emjay+Coaching+%7C+Best+IELTS+Coaching+in+Delhi/data=!4m7!3m6!1s0x390d038ad3402ab9:0x99f43e61169801e3!8m2!3d28.64151!4d77.172798!16s%2Fg%2F11stw339tv!19sChIJuSpA04oDDTkR4wGYFmE-9Jk?authuser=0&hl=en&rclk=1,28.64151,77.172798,7.11,NO
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/kangokiwi+%7C+IELTS+%26+PTE+coaching/data=!4m7!3m6!1s0x390cfdb3ec9be02d:0x278e5f0bba8fcee9!8m2!3d28.6311702!4d77.2780009!16s%2Fg%2F11hz049vkd!19sChIJLeCb7LP9DDkR6c6Pugtfjic?authuser=0&hl=en&rclk=1,28.6311702,77.2780009,6.23,YES
"IELTS Coaching or Tuition Institutes in Golf Links, Delhi",28.5981977,77.2263378,https://www.google.com/maps/place/Language+Connect/data=!4m7!3m6!1s0x390ce3cbcd4f4bfd:0x10cb63df2cfdec6c!8m2!3d28.5517175!4d77.2373917!16s%2Fg%2F11rzpvyssq!19sChIJ_UtPzcvjDDkRbOz9LN9jyxA?authuser=0&hl=en&rclk=1,28.5517175,77.2373917,5.28,YES
